시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
J10,경기도교육청,7530523,돌마고등학교,Dolma High School,고등학교,경기도,경기도교육청,공립,13571,경기도 성남시 분당구 이매로 105,(이매동/돌마고등학교),031-780-7500,https://dolma-h.goesn.kr/dolma-h/main.do,남여공학,031-706-8038,일반고,N,일반계,,전기,주간,20010105,20010105,20230615
J10,경기도교육청,7530990,동광고등학교,DongGwang High School,고등학교,경기도,경기도교육청,사립,13370,경기도 성남시 중원구 원터로 84,(성남동/동광고등학교),031-754-4811,donggwang-h.goesn.kr,남여공학,031-757-5681,일반고,N,일반계,,전기,주간,19760306,19760618,20230615
J10,경기도교육청,7530999,동국대학교사범대학부속영석고등학교,Youngseok High School Attached to College of Education Dongguk University,고등학교,경기도,경기도교육청,사립,11783,경기도 의정부시 시민로 363,(용현동/ 영석고등학교),031-846-4560,https://youngseok-h.goeujb.kr,남,031-846-5800,일반고,N,일반계,,전기,주간,19700601,19700601,20230615
J10,경기도교육청,7530484,동남고등학교,Dong Nam High School,고등학교,경기도,경기도교육청,사립,11176,경기도 포천시 소흘읍 솔모루로3번길 69,(소흘읍/동남고등학교),031-540-5520,dongnam.hs.kr,남여공학,031-542-0146,일반고,N,일반계,,전기,주간,19590321,19590321,20250504
J10,경기도교육청,7530153,동두천고등학교,Dong-Du-Cheon High School,고등학교,경기도,경기도교육청,사립,11314,경기도 동두천시 평화로2434번길 8,(생연동/동두천고등학교),031-860-1300,https://tdc-h.goedy.kr/tdc-h/main.do,남여공학,031-865-9287,일반고,N,일반계,,전기,주간,19630129,19630129,20230615
J10,경기도교육청,7530655,동두천외국어고등학교,DONGDUCHEON FOREIGN LANGUAGE HIGHSCHOOL,고등학교,경기도,경기도교육청,공립,11361,경기도 동두천시 지행로 145,(지행동),031-864-9906,https://dfl-h.goedy.kr/dfl-h/main.do,남여공학,031-864-5200,특목고,N,일반계,,전기,주간,20050301,20050504,20230615
J10,경기도교육청,7530544,동두천중앙고등학교,DONGDUCHEON JUNGANG HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,11363,경기도 동두천시 평화로 2280,(지행동),031-860-1200,http://ddcja-h.goedy.kr,남여공학,031-863-0420,일반고,N,전문계,,전기,주간,19741129,19741129,20230615
J10,경기도교육청,7530823,동백고등학교,DongBaek High School,고등학교,경기도,경기도교육청,공립,17000,경기도 용인시 기흥구 동백7로 61,/ 동백고등학교 (동백동),031-303-4100,http://dongbaek-h.goeyi.kr/,남여공학,031-8005-5657,일반고,N,일반계,,전기,주간,20070301,20070301,20230615
J10,경기도교육청,7530063,동안고등학교,DongAn High School,고등학교,경기도,경기도교육청,공립,14070,경기도 안양시 동안구 부림로 71,(평촌동/동안고등학교),031-387-6105,www.dongan.hs.kr,남여공학,031-387-6108,일반고,N,일반계,,전기,주간,19940228,19940228,20230615
J10,경기도교육청,7530154,동우여자고등학교,Dongwoo Girls High School,고등학교,경기도,경기도교육청,사립,16208,경기도 수원시 장안구 장안로 426-1,/ 동우여자고등학교 (이목동),031-259-4023,www.dongwoo.hs.kr,여,031-247-3315,일반고,N,일반계,,전기,주간,19870701,19870701,20230615
J10,경기도교육청,7531598,동원동우고등학교,Dongwondongwoo High School,고등학교,경기도,경기도교육청,사립,16208,경기도 수원시 장안구 장안로 426-1,", 동원고등학교 (이목동)",031-259-4000,https://dongwon-h.goesw.kr,남,031-241-5273,일반고,N,일반계,,전기,주간,19851227,19851227,20230615
J10,경기도교육청,7530327,동일공업고등학교,Dongil Technical High School,고등학교,경기도,경기도교육청,사립,17873,경기도 평택시 중앙로 315,(비전동),031-653-6335,di.hs.kr,남여공학,031-653-6332,특성화고,N,전문계,,전기,주간,19770926,19770926,20230615
J10,경기도교육청,7530820,동탄고등학교,Dong-tan High School,고등학교,경기도,경기도교육청,공립,18436,경기도 화성시 동탄공원로1길 26-7,(반송동/ 동탄고등학교),031-660-0100,www.dongtan.hs.kr,남여공학,031-660-0292,일반고,N,일반계,,전기,주간,20070301,20070301,20230615
J10,경기도교육청,7530976,동탄국제고등학교,Dongtan Global High School,고등학교,경기도,경기도교육청,공립,18441,경기도 화성시 동탄나루로 27,/ 동탄국제고등학교 (반송동),031-8015-9000,http://www.dtg.hs.kr,남여공학,031-8015-9004,특목고,N,일반계,국제계열,전기,주간,20110301,20110301,20230615
J10,경기도교육청,7531159,동탄중앙고등학교,Dongtan Joongang High School,고등학교,경기도,경기도교육청,공립,18476,경기도 화성시 동탄대로시범길 167,(청계동),031-8077-5100,http://dtja.hs.kr,남여공학,031-8077-5109,일반고,N,일반계,,전후기,주간,20150301,20151008,20230615
J10,경기도교육청,7530969,동패고등학교,Dongpae High School,고등학교,경기도,경기도교육청,공립,10903,경기도 파주시 교하로 350,(동패동/ 동패고등학교),031-956-8606,http://www.dongpae.hs.kr,남여공학,031-945-7498,일반고,N,일반계,,전기,주간,20110301,20110301,20230615
J10,경기도교육청,7530156,동화고등학교,DONG HWA HIGH SCHOOL,고등학교,경기도,경기도교육청,사립,12259,경기도 남양주시 경춘로 434,(다산동/ 동화중고교),031-551-0527,www.donghwa.hs.kr,남여공학,031-551-7811,일반고,N,일반계,,전기,주간,19730605,19730605,20230615
J10,경기도교육청,7530485,두레자연고등학교,DURE Nature High School,고등학교,경기도,경기도교육청,사립,18569,경기도 화성시 우정읍 두레길 42,(우정읍/ 두레자연고등학교),031-358-8183,www.dure.hs.kr,남여공학,031-351-8776,특성화고,N,일반계,,전기,주간,19990305,19990305,20230615
J10,경기도교육청,7531257,두원공업고등학교,DOOWON TECHNICAL HIGH SCHOOL,고등학교,경기도,경기도교육청,사립,17598,경기도 안성시 미양면 미양로 727,(미양면),031-677-2121,http://www.doowon.hs.kr,남여공학,031-677-2125,특성화고,N,전문계,,전기,주간,19901010,19901010,20230615
J10,경기도교육청,7531294,라온고등학교,Raon high School,고등학교,경기도,경기도교육청,사립,17730,경기도 평택시 경기대로1376번길 38-6,/ 라온고등학교 (서정동),031-615-3400,raon-h.goept.kr,남여공학,031-663-9106,일반고,N,일반계,,전기,주간,19861231,19871015,20230615
J10,경기도교육청,7531603,마루고등학교,마루고등학교,고등학교,경기도,경기도교육청,공립,18147,경기도 오산시 오산로 3,", 모름 (갈곶동)",31,http://,남여공학,,일반고,N,일반계,,전기,주간,20260301,20260301,20260104
J10,경기도교육청,7530972,마석고등학교,Maseok High School,고등학교,경기도,경기도교육청,공립,12187,경기도 남양주시 화도읍 녹촌로 35,(화도읍/마석고등학교),031-590-9902,http://www.maseok.hs.kr,남여공학,031-559-0030,일반고,N,일반계,,전기,주간,20110301,20110504,20230615
J10,경기도교육청,7530930,마송고등학교,Masong High School,고등학교,경기도,경기도교육청,공립,10031,경기도 김포시 통진읍 마송1로 155,(통진읍),031-987-6571,http://www.masong.hs.kr/,남여공학,031-987-6784,일반고,N,일반계,,전기,주간,20100301,20100301,20230615
J10,경기도교육청,7530649,마장고등학교,Majang High School,고등학교,경기도,경기도교육청,공립,17387,경기도 이천시 마장면 마도로 23,/ 마장고등학교 (마장면/ 마장중고등학교),031-632-2080,majanghigh.goeic.kr,남여공학,031-632-6802,일반고,N,전문계,,전기,주간,19751114,19751114,20230615
J10,경기도교육청,7530844,망포고등학교,Mang-Po High School,고등학교,경기도,경기도교육청,공립,16686,경기도 수원시 영통구 동탄지성로 468,(망포동),031-547-1600,http://www.mangpo.hs.kr,남여공학,031-203-3751,일반고,N,일반계,,전기,주간,20080301,20080301,20230615
J10,경기도교육청,7530845,매원고등학교,MAEWON HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,16674,경기도 수원시 영통구 삼성로213번길 120,(매탄동),031-218-1543,https://maewon-h.goesw.kr,남여공학,031-217-8134,일반고,N,일반계,,전기,주간,20080301,20080605,20230615
J10,경기도교육청,7530652,매탄고등학교,Maetan High School,고등학교,경기도,경기도교육청,공립,16544,경기도 수원시 영통구 매탄로126번길 11,(매탄동/매탄고등학교),031-218-3024,www.maetan.hs.kr,남여공학,031-213-9060,일반고,N,일반계,,전기,주간,20050301,20050101,20230615
J10,경기도교육청,7530497,매향여자정보고등학교,Maehyang Girls Information High School,고등학교,경기도,경기도교육청,사립,16254,경기도 수원시 팔달구 수원천로 350,/ 매향여자정보고등학교 (매향동),031-2590-700,www.maehyang.hs.kr,여,031-2590-710,특성화고,N,전문계,,전기,주간,19020603,19020603,20230615
J10,경기도교육청,7531139,매홀고등학교,maehol high school,고등학교,경기도,경기도교육청,공립,18114,경기도 오산시 내삼미로80번길 9-10,(수청동),031-370-4350,http://www.maehol.hs.kr,남여공학,031-378-6506,일반고,N,일반계,,전후기,주간,20140113,20140506,20230615
J10,경기도교육청,7530628,명문고등학교,Myeongmoon High School,고등학교,경기도,경기도교육청,공립,14281,경기도 광명시 광명로812번길 16,(광명동/명문고등학교),02-2680-3800,www.mm.hs.kr,남여공학,02-2616-0344,일반고,N,일반계,,전기,주간,19760303,19760303,20230615
J10,경기도교육청,7531108,모락고등학교,Morak High School,고등학교,경기도,경기도교육청,공립,16047,경기도 의왕시 모락로 134,(오전동/모락고등학교),031-428-2250,http://www.morak.hs.kr,남여공학,031-477-8845,일반고,N,일반계,,전기,주간,20130301,20131024,20230615
J10,경기도교육청,7531370,목감고등학교,MOKGAM HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,14988,경기도 시흥시 목감둘레로 150,", 목감고등학교 (조남동)",031-460-8900,http://www.mokgam.hs.kr,남여공학,031-460-8989,일반고,N,일반계,,전기,주간,20200301,20200301,20230615
J10,경기도교육청,7530064,무원고등학교,Moowon High School,고등학교,경기도,경기도교육청,공립,10518,경기도 고양시 덕양구 화신로 65,(행신동),031-930-0794,http://moowon.hs.kr,남여공학,031-930-0796,일반고,N,일반계,,전기,주간,19970301,19970301,20230615
J10,경기도교육청,7530065,문산고등학교,Munsan High School,고등학교,경기도,경기도교육청,공립,10819,경기도 파주시 문산읍 당동1로 22,/ 문산고등학교 (문산읍),031-950-9600,munsan.hs.kr,남여공학,031-953-5149,일반고,N,일반계,,후기,주간,19610228,19610410,20230615
J10,경기도교육청,7531236,문산수억고등학교,Munsan Sueok High School,고등학교,경기도,경기도교육청,사립,10836,경기도 파주시 파주읍 우계로 357,(파주읍),031-952-2666,www.munsan-gco.hs.kr,남여공학,031-953-2307,일반고,N,전문계,,전기,주간,19691222,19691222,20230615
J10,경기도교육청,7530630,문산제일고등학교,Munsan jeil high school,고등학교,경기도,경기도교육청,공립,10849,경기도 파주시 평화로 190,(야동동),031-950-9400,www.munsanjeil.hs.kr,남여공학,031-944-7754,일반고,N,전문계,,전기,주간,19420407,19420407,20230615
J10,경기도교육청,7531244,미사강변고등학교,Misagangbyeon High School,고등학교,경기도,경기도교육청,공립,12901,경기도 하남시 미사강변한강로 75,(선동/ 미사강변고등학교),031-8026-1400,https://msgb-h.goegh.kr/,남여공학,031-8026-1499,일반고,N,일반계,,전후기,주간,20160104,20160607,20230615
J10,경기도교육청,7531163,미사고등학교,Misa High School,고등학교,경기도,경기도교육청,공립,12911,경기도 하남시 미사강변한강로 210,(망월동/ 미사고등학교),031-8026-8500,https://misa-h.goegh.kr,남여공학,031-8026-8591,일반고,N,일반계,,전후기,주간,20141231,20150506,20230615
J10,경기도교육청,7530847,반송고등학교,BANSONG HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,18442,경기도 화성시 동탄반석로 21,(반송동),031-8055-3323,http://bansong.hs.kr,남여공학,031-8055-3118,일반고,N,일반계,,전기,주간,20080301,20080301,20230615
J10,경기도교육청,7530933,발곡고등학교,Balgok high school,고등학교,경기도,경기도교육청,공립,11795,경기도 의정부시 동일로454번길 150,(신곡동/발곡고등학교),031-828-1500,https://balgok-h.goeujb.kr,남여공학,031-842-6328,일반고,N,일반계,,전기,주간,20100301,20100301,20230615
J10,경기도교육청,7530904,발안바이오과학고등학교,Balan Bioscience High School,고등학교,경기도,경기도교육청,공립,18592,경기도 화성시 향남읍 발안로 71,(향남읍/ 발안바이오과학고등학교),031-352-9512,http://www.bio.hs.kr,남여공학,031-352-9515,특성화고,N,전문계,,전기,주간,19540707,19540707,20230615
J10,경기도교육청,7531246,배곧고등학교,Baegot High school,고등학교,경기도,경기도교육청,공립,15010,경기도 시흥시 배곧4로 94-10,(정왕동),070-7014-4300,http://baegot.hs.kr/,남여공학,031-499-5606,일반고,N,일반계,,전후기,주간,20160301,20160301,20230615
J10,경기도교육청,7530066,백마고등학교,BAEKMA HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,10418,경기도 고양시 일산동구 백석로 155,(백석동/백마고등학교),031-906-0865,http://baekma.hs.kr,남여공학,031-906-0867,일반고,N,일반계,,전기,주간,19960113,20170504,20230615
J10,경기도교육청,7530067,백석고등학교,Baekseok High School,고등학교,경기도,경기도교육청,공립,10416,경기도 고양시 일산동구 강촌로 115,/ 백석고등학교 (마두동/ 백석고등학교),031-901-0506,www.baekseok.hs.kr,남여공학,031-901-0501,일반고,N,일반계,,전기,주간,19920908,19920908,20230615
J10,경기도교육청,7531057,백송고등학교,Baeksong High School,고등학교,경기도,경기도교육청,사립,10228,경기도 고양시 일산서구 덕이로 172번길 4-39,(덕이동),031-929-0600,www.baeksong.hs.kr,남여공학,031-922-0905,일반고,N,일반계,,전기,주간,19740105,19740105,20241027
J10,경기도교육청,7530068,백신고등학교,BAEKSHIN HIGH SCHOOL,고등학교,경기도,경기도교육청,공립,10448,경기도 고양시 일산동구 백석로 8,(백석동/백신고등학교),031-903-4903,www.baekshin.hs.kr,남여공학,031-903-4904,일반고,N,일반계,,전기,주간,19940228,19940228,20230615
