학교명,학과명,시도,고교유형,졸업자수,취업률,진학률,조사연도
"전남미용고등학교","미용과","전남","특성화고(직업)",67,68.7,17.9,2025
"벌교상업고등학교","금융회계과","전남","특성화고(직업)",7,14.3,57.1,2025
"벌교상업고등학교","토탈뷰티과","전남","특성화고(직업)",15,46.7,33.3,2025
"광양하이텍고등학교","제철기계과","전남","특성화고(직업)",37,24.3,48.6,2025
"광양하이텍고등학교","스마트팜과","전남","특성화고(직업)",22,4.5,72.7,2025
"광양하이텍고등학교","반려동물과","전남","특성화고(직업)",17,17.6,70.6,2025
"광양하이텍고등학교","식품가공과","전남","특성화고(직업)",17,17.6,58.8,2025
"영광공업고등학교","e모빌리티과","전남","특성화고(직업)",31,6.5,90.3,2025
"영광공업고등학교","건설기계과","전남","특성화고(직업)",14,7.1,50,2024
"영광공업고등학교","기계과","전남","특성화고(직업)",8,0,62.5,2025
"영광공업고등학교","전자과","전남","특성화고(직업)",12,0,75,2024
"영광공업고등학교","식품가공과","전남","특성화고(직업)",17,17.6,47.1,2025
"장성하이텍고등학교","전기전자제어과","전남","특성화고(직업)",12,0,83.3,2025
"장성하이텍고등학교","바이오기술과","전남","특성화고(직업)",12,8.3,58.3,2024
"장성하이텍고등학교","식품가공과","전남","특성화고(직업)",19,5.3,63.2,2024
"다향고등학교","부사관과","전남","특성화고(직업)",18,5.6,50,2025
"다향고등학교","제과제빵과","전남","특성화고(직업)",13,15.4,53.8,2025
"전남기술과학고등학교","경영정보과","전남","특성화고(직업)",16,18.8,50,2025
"전남기술과학고등학교","기계과","전남","특성화고(직업)",12,16.7,50,2025
"전남기술과학고등학교","전기과","전남","특성화고(직업)",28,28.6,57.1,2025
"전남기술과학고등학교","전자과","전남","특성화고(직업)",16,12.5,50,2025
"전남기술과학고등학교","보건간호과","전남","특성화고(직업)",18,11.1,72.2,2025
"진도실업고등학교","사무행정과","전남","특성화고(직업)",34,11.8,79.4,2025
"진도실업고등학교","드론기계과","전남","특성화고(직업)",20,30,50,2025
"목포여자상업고등학교","금융정보과","전남","특성화고(직업)",31,16.1,61.3,2025
"목포여자상업고등학교","세무정보과","전남","특성화고(직업)",28,7.1,78.6,2024
"목포여자상업고등학교","회계정보과","전남","특성화고(직업)",51,15.7,56.9,2025
"목포여자상업고등학교","보건경영과","전남","특성화고(직업)",30,0,96.7,2024
"목포성신고등학교","금융정보과","전남","특성화고(직업)",19,5.3,42.1,2025
"목포성신고등학교","관광조리과","전남","특성화고(직업)",38,10.5,76.3,2025
"여수정보과학고등학교","금융정보과","전남","특성화고(직업)",81,29.6,39.5,2024
"여수정보과학고등학교","호텔서비스과","전남","특성화고(직업)",40,32.5,35,2025
"여수정보과학고등학교","관광조리과","전남","특성화고(직업)",56,42.9,25,2025
"여수정보과학고등학교","AI디자인과","전남","특성화고(직업)",39,17.9,61.5,2025
"진성여자고등학교","IT경영과","전남","특성화고(직업)",28,14.3,57.1,2025
"진성여자고등학교","사무행정과","전남","특성화고(직업)",25,16,60,2025
"진성여자고등학교","관광레저과","전남","특성화고(직업)",26,23.1,65.4,2025
"진성여자고등학교","보건복지행정과","전남","특성화고(직업)",34,8.8,88.2,2025
"순천효산고등학교","금융정보과","전남","특성화고(직업)",20,5,85,2024
"순천효산고등학교","사무행정과","전남","특성화고(직업)",20,0,85,2025
"순천효산고등학교","관광조리과","전남","특성화고(직업)",60,36.7,48.3,2025
"순천효산고등학교","관광외식서비스과","전남","특성화고(직업)",37,45.9,45.9,2025
"순천청암고등학교","금융서비스과","전남","특성화고(직업)",36,5.6,66.7,2025
"순천청암고등학교","보건간호과","전남","특성화고(직업)",40,2.5,97.5,2025
"순천청암고등학교","보건경영과","전남","특성화고(직업)",18,22.2,72.2,2025
"순천청암고등학교","라이프케어과","전남","특성화고(직업)",40,20,55,2025
"순천청암고등학교","그래픽디자인과","전남","특성화고(직업)",39,12.8,74.4,2025
"목포중앙고등학교","경영정보과","전남","특성화고(직업)",35,8.6,77.1,2025
"목포중앙고등학교","방송영상과","전남","특성화고(직업)",36,13.9,77.8,2025
"목포중앙고등학교","조선산업과","전남","특성화고(직업)",33,18.2,48.5,2025
"전남보건고등학교","의료전자과","전남","특성화고(직업)",19,10.5,57.9,2025
"전남보건고등학교","보건간호과","전남","특성화고(직업)",39,5.1,94.9,2025
"고흥산업과학고등학교","e-비즈니스과","전남","특성화고(직업)",12,25,8.3,2025
"고흥산업과학고등학교","산업기계과","전남","특성화고(직업)",10,10,70,2025
"고흥산업과학고등학교","드론산업과","전남","특성화고(직업)",25,16,72,2025
"고흥산업과학고등학교","식품가공과","전남","특성화고(직업)",15,13.3,53.3,2025
"한국펫고등학교","반려동물과","경북","특성화고(직업)",21,38.1,38.1,2024
"한국펫고등학교","반려동물뷰티케어과","경북","특성화고(직업)",23,43.5,43.5,2025
"김천생명과학고등학교","조경관리과","경북","특성화고(직업)",12,25,50,2025
"김천생명과학고등학교","산업기계과","경북","특성화고(직업)",13,7.7,61.5,2024
"김천생명과학고등학교","동물자원과","경북","특성화고(직업)",9,11.1,66.7,2025
"김천생명과학고등학교","식물자원과","경북","특성화고(직업)",17,47.1,41.2,2025
"김천생명과학고등학교","식품가공과","경북","특성화고(직업)",29,13.8,44.8,2025
"한국생명과학고등학교","산업기계기술과","경북","특성화고(직업)",12,50,25,2024
"한국생명과학고등학교","식량자원과학과","경북","특성화고(직업)",14,35.7,57.1,2024
"한국생명과학고등학교","원예자원과학과","경북","특성화고(직업)",12,33.3,58.3,2024
"한국생명과학고등학교","축산자원과학과","경북","특성화고(직업)",13,23.1,46.2,2024
"한국생명과학고등학교","산림과학과","경북","특성화고(직업)",8,12.5,62.5,2024
"한국생명과학고등학교","식품과학과","경북","특성화고(직업)",11,54.5,36.4,2024
"한국산림과학고등학교","임산가공과","경북","특성화고(직업)",22,45.5,31.8,2025
"한국산림과학고등학교","산림환경자원과","경북","특성화고(직업)",18,38.9,22.2,2025
"경북자연과학고등학교","말관리과","경북","특성화고(직업)",9,0,100,2025
"경북자연과학고등학교","말산업과","경북","특성화고(직업)",12,25,58.3,2025
"경북자연과학고등학교","반려동물복지과","경북","특성화고(직업)",16,25,43.8,2025
"경북자연과학고등학교","반려동물미용과","경북","특성화고(직업)",14,28.6,50,2025
"경북기계금속고등학교","기계설비과","경북","특성화고(직업)",24,79.2,4.2,2024
"경북기계금속고등학교","정밀기계과","경북","특성화고(직업)",49,69.4,14.3,2024
"경주공업고등학교","드론측량토목과","경북","특성화고(직업)",14,21.4,42.9,2025
"경주공업고등학교","폴리메카닉스과","경북","특성화고(직업)",27,51.9,25.9,2024
"경주공업고등학교","전기에너지과","경북","특성화고(직업)",23,30.4,39.1,2025
"경주공업고등학교","스마트전자과","경북","특성화고(직업)",23,34.8,30.4,2025
"경주디자인고등학교","세라믹디자인과","경북","특성화고(직업)",8,25,50,2024
"경주디자인고등학교","실내디자인과","경북","특성화고(직업)",13,15.4,69.2,2024
"경주디자인고등학교","제품디자인과","경북","특성화고(직업)",17,11.8,58.8,2025
"문경공업고등학교","기계과","경북","특성화고(직업)",4,75,0,2025
"문경공업고등학교","전기에너지과","경북","특성화고(직업)",13,23.1,61.5,2025
"문경공업고등학교","IT전자과","경북","특성화고(직업)",7,0,71.4,2025
"문경공업고등학교","하우징디자인과","경북","특성화고(직업)",26,23.1,57.7,2025
"상산전자고등학교","정밀기계과","경북","특성화고(직업)",10,10,50,2025
"상산전자고등학교","전자과","경북","특성화고(직업)",19,10.5,47.4,2025
"상산전자고등학교","전기제어과","경북","특성화고(직업)",10,70,20,2025
"경북과학기술고등학교","컴퓨터응용기계과","경북","특성화고(직업)",13,30.8,38.5,2025
"경북과학기술고등학교","컴퓨터제어전기과","경북","특성화고(직업)",15,26.7,13.3,2024
"안강전자고등학교","드론전자과","경북","특성화고(직업)",11,0,72.7,2025
"안강전자고등학교","모바일전자과","경북","특성화고(직업)",9,0,77.8,2025
"의성유니텍고등학교","스마트팩토리과","경북","특성화고(직업)",13,53.8,23.1,2025
"의성유니텍고등학교","사물인터넷과","경북","특성화고(직업)",14,35.7,35.7,2024
"의성유니텍고등학교","웰빙조리과","경북","특성화고(직업)",18,38.9,33.3,2025
"경북드론고등학교","드론전자과","경북","특성화고(직업)",22,31.8,36.4,2025
"경북기계명장고등학교","기계과","경북","특성화고(직업)",47,63.8,21.3,2025
"포항여자전자고등학교","스마트전자과","경북","특성화고(직업)",11,36.4,54.5,2025
"포항여자전자고등학교","3D모델링과","경북","특성화고(직업)",11,54.5,27.3,2024
"포항여자전자고등학교","산업디자인과","경북","특성화고(직업)",28,35.7,46.4,2024
"포항여자전자고등학교","영상그래픽과","경북","특성화고(직업)",23,26.1,34.8,2024
"포항흥해공업고등학교","폴리메카닉스과","경북","특성화고(직업)",30,50,23.3,2025
"포항흥해공업고등학교","스마트메카닉스과","경북","특성화고(직업)",21,14.3,42.9,2025
"포항흥해공업고등학교","스마트전기과","경북","특성화고(직업)",53,32.1,26.4,2025
"포항흥해공업고등학교","스마트전자과","경북","특성화고(직업)",26,46.2,23.1,2025
"경북휴먼테크고등학교","기계과","경북","특성화고(직업)",28,17.9,64.3,2024
"경북휴먼테크고등학교","자동차산업과","경북","특성화고(직업)",12,33.3,58.3,2024
"경북소프트웨어고등학교","게임개발과","경북","특성화고(직업)",19,57.9,36.8,2024
"경북소프트웨어고등학교","사물인터넷과","경북","특성화고(직업)",18,38.9,44.4,2024
"경북소프트웨어고등학교","소프트웨어개발과","경북","특성화고(직업)",35,60,25.7,2024
"상주공업고등학교","건축목공시스템과","경북","특성화고(직업)",43,7,62.8,2025
"상주공업고등학교","토목시스템과","경북","특성화고(직업)",43,34.9,34.9,2025
"상주공업고등학교","자동차기계과","경북","특성화고(직업)",39,28.2,35.9,2025
"상주공업고등학교","전기시스템과","경북","특성화고(직업)",43,4.7,62.8,2025
"신라공업고등학교","폴리메카닉스과","경북","특성화고(직업)",48,25,27.1,2024
"신라공업고등학교","자동차과","경북","특성화고(직업)",40,10,40,2025
"신라공업고등학교","전기스마트융합과","경북","특성화고(직업)",30,43.3,20,2024
"신라공업고등학교","메카트로닉스과","경북","특성화고(직업)",31,32.3,16.1,2024
"경북하이텍고등학교","유통마케팅과","경북","특성화고(직업)",20,45,40,2025
"경북하이텍고등학교","스마트전기전자과","경북","특성화고(직업)",61,29.5,41,2025
"경북하이텍고등학교","도시공간디자인과","경북","특성화고(직업)",43,9.3,41.9,2025
"영주고등학교","7차일반","경북","특성화고(직업)",75,0,84,2024
"경북항공고등학교","항공전자과","경북","특성화고(직업)",48,2.1,6.3,2025
"경북항공고등학교","항공정비과","경북","특성화고(직업)",50,10,4,2025
"영천전자고등학교","항공전자과","경북","특성화고(직업)",17,23.5,29.4,2025
"영천전자고등학교","전기전자과","경북","특성화고(직업)",31,22.6,12.9,2025
